12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets Asia ETF;;;;;;;;;;;;;;;
Inception Date;Feb 08, 2012;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);892.00;;;;;;;;;;;;;;
Shares Outstanding;7,250,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
600703;SANAN OPTOELECTRONICS LTD A;Equity;0,02;3,36;24 400,00;81 917,80;81 917,80;Information Technology;BP3R3R0;CNE000000KB3;Shanghai Stock Exchange;China;USD;CNY;7,07
000876;NEW HOPE LIUHE LTD A;Equity;0,02;3,88;21 000,00;81 443,15;81 443,15;Consumer Staples;BD5CNF7;CNE000000VB0;Shenzhen Stock Exchange;China;USD;CNY;7,07
029780;SAMSUNG CARD LTD;Equity;0,02;23,72;3 434,00;81 442,68;81 442,68;Financials;B1WQQ48;KR7029780004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
000338;WEICHAI POWER LTD A;Equity;0,02;1,93;42 100,00;81 310,16;81 310,16;Industrials;BD5CQ03;CNE1000000D4;Shenzhen Stock Exchange;China;USD;CNY;7,07
047050;POSCO INTERNATIONAL CORP;Equity;0,02;11,92;6 810,00;81 179,18;81 179,18;Industrials;6344274;KR7047050000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
000166;SHENWAN HONGYUAN GROUP LTD A;Equity;0,02;0,62;129 100,00;80 196,52;80 196,52;Financials;BD5CPV7;CNE100002FD4;Shenzhen Stock Exchange;China;USD;CNY;7,07
600547;SHANDONG GOLD-MINING LTD A;Equity;0,02;5,06;15 600,00;78 978,98;78 978,98;Materials;BP3R5D0;CNE000001FR7;Shanghai Stock Exchange;China;USD;CNY;7,07
2610;CHINA AIRLINES LTD;Equity;0,02;0,29;275 000,00;78 431,04;78 431,04;Industrials;6189657;TW0002610003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
3377;SINO-OCEAN GROUP HOLDING LTD;Equity;0,02;0,24;321 500,00;78 403,50;78 403,50;Real Estate;B24CVP7;HK3377040226;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600196;SHANGHAI FOSUN PHARMACEUTICAL (GRO;Equity;0,02;4,66;16 800,00;78 270,81;78 270,81;Health Care;BP3R3M5;CNE000000X38;Shanghai Stock Exchange;China;USD;CNY;7,07
601229;BANK OF SHANGHAI LTD A;Equity;0,02;1,17;66 770,00;78 052,77;78 052,77;Financials;BD8P9J9;CNE100002FM5;Shanghai Stock Exchange;China;USD;CNY;7,07
600999;CHINA MERCHANTS SECURITIES LTD A;Equity;0,02;2,39;32 600,00;77 828,35;77 828,35;Financials;BP3R303;CNE100000HK9;Shanghai Stock Exchange;China;USD;CNY;7,07
600438;TONGWEI LTD A;Equity;0,02;2,10;36 800,00;77 256,57;77 256,57;Consumer Staples;BP3RCK6;CNE000001GS3;Shanghai Stock Exchange;China;USD;CNY;7,07
MCB;MCB BANK LTD;Equity;0,02;0,98;78 300,00;76 908,42;76 908,42;Financials;6611570;PK0055601014;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
601336;NEW CHINA LIFE INSURANCE LTD A;Equity;0,02;6,24;12 300,00;76 754,53;76 754,53;Financials;BP3R3F8;CNE1000019Y0;Shanghai Stock Exchange;China;USD;CNY;7,07
000157;ZOOMLION HEAVY INDUSTRY SCIENCE AN;Equity;0,02;0,88;87 000,00;76 767,23;76 767,23;Industrials;BD5CPZ1;CNE000001527;Shenzhen Stock Exchange;China;USD;CNY;7,07
601899;ZIJIN MINING GROUP LTD A;Equity;0,02;0,56;136 400,00;76 450,71;76 450,71;Materials;BP3R400;CNE100000B24;Shanghai Stock Exchange;China;USD;CNY;7,07
601877;ZHEJIANG CHINT ELECTRICS LTD A;Equity;0,02;3,52;21 700,00;76 345,67;76 345,67;Industrials;BP3R5K7;CNE100000KD8;Shanghai Stock Exchange;China;USD;CNY;7,07
002241;GOERTEK INC A;Equity;0,02;3,41;22 300,00;76 126,84;76 126,84;Information Technology;BD5CNT1;CNE100000BP1;Shenzhen Stock Exchange;China;USD;CNY;7,07
036460;KOREA GAS CORP;Equity;0,02;23,05;3 297,00;76 002,45;76 002,45;Utilities;6182076;KR7036460004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
1919;COSCO SHIPPING HOLDINGS LTD H;Equity;0,02;0,27;279 500,00;75 734,51;75 734,51;Industrials;B0B8Z18;CNE1000002J7;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600406;NARI TECHNOLOGY LTD A;Equity;0,02;2,84;26 600,00;75 483,90;75 483,90;Industrials;BP3R444;CNE000001G38;Shanghai Stock Exchange;China;USD;CNY;7,07
047040;DAEWOO ENGINEERING & CONSTRUCTION;Equity;0,02;3,07;24 260,00;74 364,01;74 364,01;Industrials;6344122;KR7047040001;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
001979;CHINA MERCHANTS SHEKOU INDUSTRIAL;Equity;0,02;2,32;31 800,00;73 628,78;73 628,78;Real Estate;BD5CPM8;CNE100002FC6;Shenzhen Stock Exchange;China;USD;CNY;7,07
2386;SINOPEC ENGINEERING GROUP LTD H H;Equity;0,02;0,43;169 500,00;73 048,09;73 048,09;Industrials;B92NYC9;CNE100001NV2;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601901;FOUNDER SECURITIES LTD A;Equity;0,02;0,97;74 500,00;72 468,98;72 468,98;Financials;BP3R411;CNE1000015Y8;Shanghai Stock Exchange;China;USD;CNY;7,07
2186;LUYE PHARMA GROUP LTD;Equity;0,02;0,55;131 500,00;72 451,32;72 451,32;Health Care;BNQ4GF3;BMG570071099;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000703;HENGYI PETROCHEMICAL LTD A;Equity;0,02;1,30;55 250,00;72 074,37;72 074,37;Materials;BD5M1L9;CNE0000001J1;Shenzhen Stock Exchange;China;USD;CNY;7,07
DLF;DLF LTD;Equity;0,01;2,03;35 380,00;71 853,78;71 853,78;Real Estate;B1YLCV0;INE271C01023;National Stock Exchange Of India;India;USD;INR;75,85
1508;CHINA REINSURANCE (GROUP) CORP H;Equity;0,01;0,11;656 000,00;71 101,02;71 101,02;Financials;BYYN347;CNE100002342;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601390;CHINA RAILWAY GROUP LTD A;Equity;0,01;0,72;98 000,00;70 977,40;70 977,40;Industrials;BP3R3D6;CNE100000866;Shanghai Stock Exchange;China;USD;CNY;7,07
000063;ZTE CORP A;Equity;0,01;5,39;13 100,00;70 649,86;70 649,86;Information Technology;BD5CPY0;CNE000000TK5;Shenzhen Stock Exchange;China;USD;CNY;7,07
600015;HUA XIA BANK LTD A;Equity;0,01;0,89;78 900,00;70 065,51;70 065,51;Financials;BP3R2T5;CNE000001FW7;Shanghai Stock Exchange;China;USD;CNY;7,07
600118;CHINA SPACESAT LTD A;Equity;0,01;4,68;14 800,00;69 328,97;69 328,97;Industrials;BP3R5Y1;CNE000000SM3;Shanghai Stock Exchange;China;USD;CNY;7,07
601186;CHINA RAILWAY CONSTRUCTION CORP LT;Equity;0,01;1,20;57 499,00;69 001,07;69 001,07;Industrials;BP3R381;CNE1000009T1;Shanghai Stock Exchange;China;USD;CNY;7,07
002465;GUANGZHOU HAIGE COMMUNICATIONS GRO;Equity;0,01;1,92;35 900,00;68 930,27;68 930,27;Information Technology;BD5CM72;CNE100000T24;Shenzhen Stock Exchange;China;USD;CNY;7,07
600352;ZHEJIANG LONGSHENG GROUP LTD A;Equity;0,01;1,79;38 400,00;68 742,78;68 742,78;Materials;BP3R4W2;CNE000001FJ4;Shanghai Stock Exchange;China;USD;CNY;7,07
601225;SHAANXI COAL INDUSTRY LTD A;Equity;0,01;0,99;68 900,00;68 480,75;68 480,75;Energy;BS7K5P8;CNE100001T64;Shanghai Stock Exchange;China;USD;CNY;7,07
601989;CHINA SHIPBUILDING INDUSTRY LTD A;Equity;0,01;0,58;117 099,00;67 451,25;67 451,25;Industrials;BP3R2R3;CNE100000J75;Shanghai Stock Exchange;China;USD;CNY;7,07
002736;GUOSEN SECURITIES LTD A;Equity;0,01;1,50;44 700,00;67 146,87;67 146,87;Financials;BD5CPR3;CNE100001WS9;Shenzhen Stock Exchange;China;USD;CNY;7,07
000538;YUNNAN BAIYAO GROUP LTD A;Equity;0,01;12,21;5 500,00;67 159,15;67 159,15;Health Care;BD5CP95;CNE0000008X7;Shenzhen Stock Exchange;China;USD;CNY;7,07
002555;WUHU SANQI INTERACTIVE ENTERTAINME;Equity;0,01;5,68;11 800,00;67 004,00;67 004,00;Communication;BD5CMH2;CNE1000010N2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600690;HAIER SMART HOME LTD A;Equity;0,01;2,34;28 600,00;66 986,77;66 986,77;Consumer Discretionary;BP3R3G9;CNE000000CG9;Shanghai Stock Exchange;China;USD;CNY;7,07
603993;CHINA MOLYBDENUM LTD A;Equity;0,01;0,50;132 200,00;66 631,00;66 631,00;Materials;BP3R574;CNE100001NR0;Shanghai Stock Exchange;China;USD;CNY;7,07
601607;SHANGHAI PHARMACEUTICALS HOLDING L;Equity;0,01;2,54;26 200,00;66 433,06;66 433,06;Health Care;BP3R4Z5;CNE000000C82;Shanghai Stock Exchange;China;USD;CNY;7,07
600085;BEIJING TONGRENTANG LTD A;Equity;0,01;3,64;18 100,00;65 877,65;65 877,65;Health Care;BP3R5C9;CNE000000R69;Shanghai Stock Exchange;China;USD;CNY;7,07
601138;FOXCONN INDUSTRIAL INTERNET LTD A;Equity;0,01;1,95;33 600,00;65 510,30;65 510,30;Information Technology;BG20N99;CNE1000031P3;Shanghai Stock Exchange;China;USD;CNY;7,07
338;SINOPEC SHANGHAI PETROCHEMICAL LTD;Equity;0,01;0,26;251 000,00;65 421,09;65 421,09;Materials;6797458;CNE1000004C8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
032500;KMW LTD;Equity;0,01;50,01;1 305,00;65 260,84;65 260,84;Information Technology;6219888;KR7032500001;Korea Exchange (Kosdaq);Korea (South);USD;KRW;1 203,80
600820;SHANGHAI TUNNEL ENGINEERING LTD A;Equity;0,01;0,82;78 800,00;64 859,17;64 859,17;Industrials;BP3R7J0;CNE000000B83;Shanghai Stock Exchange;China;USD;CNY;7,07
300003;LEPU MEDICAL TECHNOLOGY BEIJING LT;Equity;0,01;4,92;13 100,00;64 454,12;64 454,12;Health Care;BD5CM16;CNE100000H44;Shenzhen Stock Exchange;China;USD;CNY;7,07
603858;SHANDONG BUCHANG PHARMACEUTICALS L;Equity;0,01;3,53;18 200,00;64 186,02;64 186,02;Health Care;BYW5NC3;CNE100002FV6;Shanghai Stock Exchange;China;USD;CNY;7,07
000895;HENAN SHUANGHUI INVESTMENT & DEVEL;Equity;0,01;5,63;11 300,00;63 574,56;63 574,56;Consumer Staples;BD5CP84;CNE000000XM3;Shenzhen Stock Exchange;China;USD;CNY;7,07
INR;INR CASH;Cash;0,01;1,32;4 814 688,00;63 474,34;63 474,34;Cash and/or Derivatives;--;--;--;India;USD;INR;75,85
002460;GANFENG LITHIUM LTD A;Equity;0,01;7,10;8 900,00;63 152,29;63 152,29;Materials;BD5CB19;CNE100000SF6;Shenzhen Stock Exchange;China;USD;CNY;7,07
600089;TBEA LTD A;Equity;0,01;0,96;65 600,00;63 163,30;63 163,30;Industrials;BP3R4H7;CNE000000RB8;Shanghai Stock Exchange;China;USD;CNY;7,07
002044;MEINIAN ONEHEALTH HEALTHCARE HOLDI;Equity;0,01;1,63;38 384,00;62 536,37;62 536,37;Health Care;BD73L10;CNE000001LV7;Shenzhen Stock Exchange;China;USD;CNY;7,07
601211;GUOTAI JUNAN SECURITIES LTD A;Equity;0,01;2,29;27 200,00;62 402,06;62 402,06;Financials;BYQDMZ9;CNE1000022F3;Shanghai Stock Exchange;China;USD;CNY;7,07
002558;GIANT NETWORK GROUP LTD A;Equity;0,01;2,40;25 900,00;62 052,35;62 052,35;Communication;BD6QVW1;CNE1000010R3;Shenzhen Stock Exchange;China;USD;CNY;7,07
000425;XCMG CONSTRUCTION MACHINERY LTD A;Equity;0,01;0,85;72 700,00;61 993,76;61 993,76;Industrials;BD5CM27;CNE000000FH0;Shenzhen Stock Exchange;China;USD;CNY;7,07
601006;DAQIN RAILWAY LTD A;Equity;0,01;0,98;62 899,00;61 628,25;61 628,25;Industrials;BP3R2N9;CNE000001NG4;Shanghai Stock Exchange;China;USD;CNY;7,07
601009;BANK OF NANJING LTD A;Equity;0,01;1,09;56 200,00;61 332,75;61 332,75;Financials;BP3R529;CNE100000627;Shanghai Stock Exchange;China;USD;CNY;7,07
600029;CHINA SOUTHERN AIRLINES LTD A;Equity;0,01;0,74;82 000,00;61 010,01;61 010,01;Industrials;BP3R6G0;CNE000001FG0;Shanghai Stock Exchange;China;USD;CNY;7,07
601998;CHINA CITIC BANK CORP LTD A;Equity;0,01;0,71;85 500,00;60 837,77;60 837,77;Financials;BP3R2H3;CNE1000000R4;Shanghai Stock Exchange;China;USD;CNY;7,07
002230;IFLYTEK LTD A;Equity;0,01;4,93;12 300,00;60 604,82;60 604,82;Information Technology;BD5CNN5;CNE100000B81;Shenzhen Stock Exchange;China;USD;CNY;7,07
CNH;CNH CASH;Cash;0,01;14,12;424 451,00;59 924,42;59 924,42;Cash and/or Derivatives;--;--;--;China;USD;CNH;7,08
MYR;MYR CASH;Cash;0,01;23,43;255 069,00;59 770,10;59 770,10;Cash and/or Derivatives;--;--;--;Malaysia;USD;MYR;4,27
601688;HUATAI SECURITIES LTD A;Equity;0,01;2,52;23 400,00;58 870,83;58 870,83;Financials;BP3R3B4;CNE100000LQ8;Shanghai Stock Exchange;China;USD;CNY;7,07
3396;LEGEND HOLDINGS CORP H;Equity;0,01;1,21;48 700,00;58 816,27;58 816,27;Information Technology;BYMW733;CNE100001ZT0;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
241;ALIBABA HEALTH INFORMATION TECH LT;Equity;0,01;2,66;22 000,00;58 618,60;58 618,60;Health Care;BRXVS60;BMG0171K1018;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
OGDC;OIL & GAS DEVELOPMENT COMPANY LTD;Equity;0,01;0,67;87 000,00;58 427,15;58 427,15;Energy;6732716;PK0080201012;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
002603;SHIJIAZHUANG YILING PHARMACEUTICAL;Equity;0,01;4,02;14 500,00;58 261,21;58 261,21;Health Care;BD5CHJ9;CNE1000015S0;Shenzhen Stock Exchange;China;USD;CNY;7,07
600919;BANK OF JIANGSU CORPORATION LTD A;Equity;0,01;0,84;69 199,00;58 031,38;58 031,38;Financials;BYW5MY8;CNE100002G76;Shanghai Stock Exchange;China;USD;CNY;7,07
002384;SUZHOU DONGSHAN PRECISION MANUFACT;Equity;0,01;3,90;14 800,00;57 732,35;57 732,35;Information Technology;BD5CF28;CNE100000N79;Shenzhen Stock Exchange;China;USD;CNY;7,07
601555;SOOCHOW SECURITIES CO LTD A;Equity;0,01;1,07;53 720,00;57 336,93;57 336,93;Financials;BP3R6Z9;CNE1000019P8;Shanghai Stock Exchange;China;USD;CNY;7,07
601088;CHINA SHENHUA ENERGY LTD A;Equity;0,01;2,30;24 900,00;57 230,87;57 230,87;Energy;BP3R262;CNE100000767;Shanghai Stock Exchange;China;USD;CNY;7,07
000027;SHENZHEN ENERGY GROUP LTD A;Equity;0,01;0,63;90 120,00;56 745,66;56 745,66;Utilities;BD5CN68;CNE000000933;Shenzhen Stock Exchange;China;USD;CNY;7,07
601939;CHINA CONSTRUCTION BANK CORP A;Equity;0,01;0,90;62 800,00;56 566,19;56 566,19;Financials;BP3R3L4;CNE100000742;Shanghai Stock Exchange;China;USD;CNY;7,07
300413;MANGO EXCELLENT MEDIA LTD A;Equity;0,01;7,96;7 100,00;56 524,54;56 524,54;Communication;BD5CDT1;CNE100001Y83;Shenzhen Stock Exchange;China;USD;CNY;7,07
002027;FOCUS MEDIA INFORMATION TECHNOLOGY;Equity;0,01;0,74;75 900,00;56 364,30;56 364,30;Communication;BD5CND5;CNE000001KK2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600741;HUAYU AUTOMOTIVE SYSTEMS LTD A;Equity;0,01;2,99;18 600,00;55 670,54;55 670,54;Consumer Discretionary;BP3R4T9;CNE000000M15;Shanghai Stock Exchange;China;USD;CNY;7,07
002236;ZHEJIANG DAHUA TECHNOLOGY LTD A;Equity;0,01;2,53;21 900,00;55 437,17;55 437,17;Information Technology;BD5CNJ1;CNE100000BJ4;Shenzhen Stock Exchange;China;USD;CNY;7,07
002456;O FILM TECH LTD A;Equity;0,01;2,27;24 300,00;55 199,98;55 199,98;Information Technology;BD5CLK8;CNE100000S33;Shenzhen Stock Exchange;China;USD;CNY;7,07
600011;HUANENG POWER INTERNATIONAL INC A;Equity;0,01;0,59;92 500,00;54 979,46;54 979,46;Utilities;BP3R314;CNE000001998;Shanghai Stock Exchange;China;USD;CNY;7,07
600926;BANK OF HANGZHOU LTD A;Equity;0,01;1,26;43 700,00;54 971,27;54 971,27;Financials;BYW5MZ9;CNE100002GQ4;Shanghai Stock Exchange;China;USD;CNY;7,07
000999;CHINA RESOURCES SANJIU MEDICAL AND;Equity;0,01;3,87;14 100,00;54 543,91;54 543,91;Health Care;BD5CL42;CNE0000011K8;Shenzhen Stock Exchange;China;USD;CNY;7,07
601727;SHANGHAI ELECTRIC GROUP LTD A;Equity;0,01;0,67;80 400,00;54 257,60;54 257,60;Industrials;BP3R3T2;CNE100000D55;Shanghai Stock Exchange;China;USD;CNY;7,07
601669;POWER CONSTRUCTION CORPORATION OF;Equity;0,01;0,49;108 500,00;53 153,99;53 153,99;Industrials;BP3R4M2;CNE1000017G1;Shanghai Stock Exchange;China;USD;CNY;7,07
600340;CHINA FORTUNE LAND DEVELOPMENT LTD;Equity;0,01;3,11;16 900,00;52 562,72;52 562,72;Real Estate;BP3R3V4;CNE000001GG8;Shanghai Stock Exchange;China;USD;CNY;7,07
600383;GEMDALE CORP A;Equity;0,01;1,86;28 300,00;52 499,89;52 499,89;Real Estate;BP3R3Q9;CNE000001790;Shanghai Stock Exchange;China;USD;CNY;7,07
601966;SHANDONG LINGLONG TYRE CO LTD A;Equity;0,01;2,82;18 500,00;52 132,54;52 132,54;Consumer Discretionary;BYW5N12;CNE100002GM3;Shanghai Stock Exchange;China;USD;CNY;7,07
600019;BAOSHAN IRON & STEEL LTD A;Equity;0,01;0,65;80 100,00;51 680,34;51 680,34;Materials;BP3R2Y0;CNE0000015R4;Shanghai Stock Exchange;China;USD;CNY;7,07
300383;BEIJING SINNET TECHNOLOGY LTD A;Equity;0,01;3,56;14 500,00;51 649,00;51 649,00;Information Technology;BD5CJ48;CNE100001S16;Shenzhen Stock Exchange;China;USD;CNY;7,07
601985;CHINA NATIONAL NUCLEAR POWER LTD A;Equity;0,01;0,57;89 900,00;51 657,18;51 657,18;Utilities;BYQDNJ0;CNE1000022N7;Shanghai Stock Exchange;China;USD;CNY;7,07
601866;COSCO SHIPPING DEVELOPMENT LTD A;Equity;0,01;0,27;190 000,00;51 234,63;51 234,63;Industrials;BP3R6D7;CNE1000008F2;Shanghai Stock Exchange;China;USD;CNY;7,07
601216;INNER MONGOLIA JUNZHENG ENERGY & C;Equity;0,01;0,35;145 700,00;51 013,82;51 013,82;Materials;BP3R7B2;CNE1000010F8;Shanghai Stock Exchange;China;USD;CNY;7,07
601198;DONGXING SECURITIES LTD A;Equity;0,01;1,48;34 200,00;50 601,57;50 601,57;Financials;BYQDMD7;CNE100002177;Shanghai Stock Exchange;China;USD;CNY;7,07
601155;SEAZEN HOLDINGS LTD A;Equity;0,01;4,47;11 300,00;50 508,68;50 508,68;Real Estate;BZ3F6M0;CNE100002BF8;Shanghai Stock Exchange;China;USD;CNY;7,07
000728;GUOYUAN SECURITIES LTD A;Equity;0,01;1,11;45 500,00;50 297,89;50 297,89;Financials;BD5CNY6;CNE000000QZ9;Shenzhen Stock Exchange;China;USD;CNY;7,07
002939;CHINA GREATWALL SECURITIES LTD A;Equity;0,01;1,73;29 000,00;50 236,48;50 236,48;Financials;BKDQ811;CNE100003GD0;Shenzhen Stock Exchange;China;USD;CNY;7,07
600010;INNER MONGOLIA BAOTOU STEEL UNION;Equity;0,01;0,15;325 100,00;49 569,82;49 569,82;Materials;BP3R488;CNE0000017H1;Shanghai Stock Exchange;China;USD;CNY;7,07
601117;CHINA NATIONAL CHEMICAL ENGINEERIN;Equity;0,01;0,77;64 400,00;49 460,83;49 460,83;Industrials;BP3R4J9;CNE100000KC0;Shanghai Stock Exchange;China;USD;CNY;7,07
002202;XINJIANG GOLDWIND SCIENCE&TECHNOLO;Equity;0,01;1,46;33 702,00;49 341,35;49 341,35;Industrials;BD5CQ58;CNE1000008S5;Shenzhen Stock Exchange;China;USD;CNY;7,07
000783;CHANGJIANG SECURITIES LTD A;Equity;0,01;0,89;55 200,00;49 330,94;49 330,94;Financials;BD5CP40;CNE000000SH3;Shenzhen Stock Exchange;China;USD;CNY;7,07
600667;WUXI TAIJI INDUSTRY CORP LTD A;Equity;0,01;1,69;29 000,00;49 049,15;49 049,15;Information Technology;BP3RGN7;CNE000000B00;Shanghai Stock Exchange;China;USD;CNY;7,07
002024;SUNING.COM LTD A;Equity;0,01;1,24;39 500,00;49 074,56;49 074,56;Consumer Discretionary;BD5CPK6;CNE000001KF2;Shenzhen Stock Exchange;China;USD;CNY;7,07
300251;BEIJING ENLIGHT MEDIA LTD A;Equity;0,01;1,67;29 000,00;48 475,95;48 475,95;Communication;BD5CN79;CNE100001617;Shenzhen Stock Exchange;China;USD;CNY;7,07
601021;SPRING AIRLINES LTD A;Equity;0,01;5,38;9 000,00;48 398,30;48 398,30;Industrials;BZ0D1W2;CNE100001V45;Shanghai Stock Exchange;China;USD;CNY;7,07
600893;AECC AVIATION POWER LTD A;Equity;0,01;3,29;14 700,00;48 355,95;48 355,95;Industrials;BP3R518;CNE000000JW1;Shanghai Stock Exchange;China;USD;CNY;7,07
002352;S.F. HOLDING LTD A;Equity;0,01;7,52;6 400,00;48 150,67;48 150,67;Industrials;BD73M39;CNE100000L63;Shenzhen Stock Exchange;China;USD;CNY;7,07
HUYA;HUYA ADR INC;Equity;0,01;16,48;2 900,00;47 792,00;47 792,00;Communication;BF4NQP6;US44852D1081;New York Stock Exchange Inc.;China;USD;USD;1,00
600271;AISINO CORP A;Equity;0,01;2,31;20 600,00;47 638,46;47 638,46;Information Technology;BP3R660;CNE000001FB1;Shanghai Stock Exchange;China;USD;CNY;7,07
600522;JIANGSU ZHONGTIAN TECHNOLOGY LTD A;Equity;0,01;1,63;29 000,00;47 206,73;47 206,73;Industrials;BP3R9T4;CNE000001CW4;Shanghai Stock Exchange;China;USD;CNY;7,07
601997;BANK OF GUIYANG LTD A;Equity;0,01;1,07;43 900,00;47 103,67;47 103,67;Financials;BYW5QQ8;CNE100002FX2;Shanghai Stock Exchange;China;USD;CNY;7,07
600660;FUYAO GLASS INDUSTRY GROUP LTD A;Equity;0,01;3,04;15 500,00;47 114,26;47 114,26;Consumer Discretionary;BP3R6K4;CNE000000230;Shanghai Stock Exchange;China;USD;CNY;7,07
002673;WESTERN SECURITIES CO LTD A;Equity;0,01;1,11;42 000,00;46 784,60;46 784,60;Financials;BD5CP73;CNE100001D96;Shenzhen Stock Exchange;China;USD;CNY;7,07
300253;WINNING HEALTH TECHNOLOGY GROUP LT;Equity;0,01;3,19;14 500,00;46 244,58;46 244,58;Health Care;BD5CKZ6;CNE1000016F5;Shenzhen Stock Exchange;China;USD;CNY;7,07
002500;SHANXI SECURITIES LTD A;Equity;0,01;0,93;49 100,00;45 473,87;45 473,87;Financials;BD5CNC4;CNE100000WJ0;Shenzhen Stock Exchange;China;USD;CNY;7,07
600061;SDIC CAPITAL LTD A;Equity;0,01;1,65;27 300,00;45 171,75;45 171,75;Financials;BYYFJ78;CNE000000Q11;Shanghai Stock Exchange;China;USD;CNY;7,07
600705;AVIC CAPITAL LTD A;Equity;0,01;0,54;83 200,00;44 753,29;44 753,29;Financials;BP3R4C2;CNE000000KC1;Shanghai Stock Exchange;China;USD;CNY;7,07
002624;PERFECT WORLD LTD A;Equity;0,01;7,12;6 264,00;44 571,67;44 571,67;Communication;BD5M1C0;CNE1000018W6;Shenzhen Stock Exchange;China;USD;CNY;7,07
300124;SHENZHEN INOVANCE TECHNOLOGY LTD A;Equity;0,01;4,79;9 300,00;44 510,17;44 510,17;Industrials;BD5CMN8;CNE100000V46;Shenzhen Stock Exchange;China;USD;CNY;7,07
000883;HUBEI ENERGY GROUP LTD A;Equity;0,01;0,49;90 100,00;44 267,06;44 267,06;Utilities;BD5CN57;CNE000000750;Shenzhen Stock Exchange;China;USD;CNY;7,07
601919;COSCO SHIPPING HOLDINGS LTD A;Equity;0,01;0,48;92 400,00;43 962,11;43 962,11;Industrials;BP3R552;CNE100000601;Shanghai Stock Exchange;China;USD;CNY;7,07
300033;HITHINK ROYALFLUSH INFORMATION NET;Equity;0,01;16,92;2 600,00;43 989,78;43 989,78;Financials;BD5CN46;CNE100000JG3;Shenzhen Stock Exchange;China;USD;CNY;7,07
300142;WALVAX BIOTECHNOLOGY LTD A;Equity;0,01;7,27;6 000,00;43 624,97;43 624,97;Health Care;BD5CG36;CNE100000WN2;Shenzhen Stock Exchange;China;USD;CNY;7,07
601628;CHINA LIFE INSURANCE LTD A;Equity;0,01;3,97;10 900,00;43 303,92;43 303,92;Financials;BP3R251;CNE000001Q93;Shanghai Stock Exchange;China;USD;CNY;7,07
000402;FINANCIAL STREET HOLDINGS LTD A;Equity;0,01;0,93;46 400,00;42 973,27;42 973,27;Real Estate;BD5CMG1;CNE000000KT5;Shenzhen Stock Exchange;China;USD;CNY;7,07
600958;ORIENT SECURITIES LTD A;Equity;0,01;1,29;33 100,00;42 758,82;42 758,82;Financials;BZ0D003;CNE100001ZV6;Shanghai Stock Exchange;China;USD;CNY;7,07
603444;XIAMEN G-BITS NETWORK TECHNOLOGY L;Equity;0,01;60,57;700,00;42 396,69;42 396,69;Communication;BYZQW37;CNE100002GK7;Shanghai Stock Exchange;China;USD;CNY;7,07
300558;BETTA PHARMACEUTICALS LTD A;Equity;0,01;16,25;2 600,00;42 249,86;42 249,86;Health Care;BD6QWL7;CNE100002DD9;Shenzhen Stock Exchange;China;USD;CNY;7,07
601100;JIANGSU HENGLI HYDRAULIC LTD A;Equity;0,01;10,54;4 000,00;42 156,68;42 156,68;Industrials;BP3RFJ6;CNE1000019R4;Shanghai Stock Exchange;China;USD;CNY;7,07
002385;BEIJING DABEINONG TECHNOLOGY GROUP;Equity;0,01;1,09;38 200,00;41 688,81;41 688,81;Consumer Staples;BD5CMP0;CNE100000N61;Shenzhen Stock Exchange;China;USD;CNY;7,07
IDR;IDR CASH;Cash;0,01;0,01;561 875 737,00;39 666,48;39 666,48;Cash and/or Derivatives;--;--;--;Indonesia;USD;IDR;14 165,00
000768;AVIC AIRCRAFT LTD A;Equity;0,01;2,38;16 500,00;39 251,88;39 251,88;Industrials;BD5CPB7;CNE000000RF9;Shenzhen Stock Exchange;China;USD;CNY;7,07
772;CHINA LITERATURE LTD;Equity;0,01;5,97;6 400,00;38 193,06;38 193,06;Communication;BYP71J9;KYG2121R1039;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
